CNTSTUID,gender,female,grade,computer,software,internet,desk,own.room,quiet.study,lit,poetry,art,book.sch,tech.book,dict,art.book,ST011Q05TA,ST071Q02NA,ST071Q01NA,ST123Q02NA,ST082Q01NA,ST119Q01NA,ST119Q05NA,ANXTEST,COOPERATE,BELONG,EMOSUPS,WEALTH,PARED,TMINS,ESCS,TEACHSUP,TDTEACH,IBTEACH,SCIEEFF,math,reading,science
79201554,Male,0,Grade 10,1,0,1,1,1,1,0,0,0,1,0,1,1,No,6,4,Strongly agree,Strongly agree,Strongly agree,Disagree,0.5209,-0.618,-0.8731,-1.4428,-1.7309,16,1600,-0.6973,-0.1164,-0.6819,0.4968,-0.0714,430.1414,442.2305,413.6449
79202071,Male,0,Grade 10,0,0,0,1,1,1,0,1,1,1,1,1,0,No,6,7,Agree,Disagree,Agree,Agree,-0.2039,0.395,-1.6636,-1.3298,-2.0696,14,1600,-0.9887,-0.2657,-0.0804,0.08,-0.4283,503.6874,464.8637,458.3638
79201974,Male,0,Grade 10,1,0,1,1,1,1,1,1,0,1,1,1,0,No,2,0,Strongly agree,Strongly agree,Strongly agree,Strongly agree,0.7721,0.9675,0.1985,1.0991,-1.2346,12,1600,-0.412,0.2588,0.1272,0.901,0.3223,440.1522,521.5097,483.009
79201010,Male,0,Grade 10,1,0,1,1,1,1,1,1,1,1,0,1,1,No,8,7,Strongly agree,Agree,Strongly agree,Strongly agree,-1.005,0.8242,-1.7886,1.0991,-0.3211,12,1600,-0.059,-0.913,-0.6102,0.122,1.8872,448.3646,411.7919,444.2137
79203744,Male,0,Grade 10,1,0,1,1,1,0,1,1,1,0,0,1,0,No,11,7,Disagree,Agree,Agree,Disagree,-0.2506,0.395,-1.2688,-2.0805,-1.2995,12,1600,-0.5026,0.5683,0.241,-0.3903,1.2157,470.2186,521.6414,501.1054
79205017,Male,0,Grade 10,1,1,1,1,1,1,1,0,0,1,1,1,0,Yes,2,7,Agree,Agree,Strongly agree,Strongly agree,-0.6871,-1.6454,0.0248,-0.3306,-1.0245,12,1600,-0.9088,-0.6078,-0.7803,0.6056,0.1219,460.1832,447.1395,473.879
79201906,Male,0,Grade 10,0,0,0,1,1,1,0,0,0,1,0,1,0,No,9,0,Agree,Agree,Agree,Agree,2.5493,-0.8088,-0.3381,-0.889,-1.6162,12,1600,-0.512,-1.4644,-1.2233,-1.1341,-0.7495,409.5674,459.4062,423.2576
79202110,Male,0,Grade 10,0,0,0,1,0,0,1,0,0,1,0,1,0,No,6,7,Strongly agree,Agree,Strongly agree,Strongly agree,0.8999,0.9675,0.412,0.2493,-2.279,16,400,-0.9747,NA,NA,NA,0.1155,444.409,476.655,476.3352
79204134,Male,0,Grade 10,1,1,1,1,1,1,1,1,0,1,1,1,1,Yes,8,6,Strongly agree,Disagree,Strongly agree,Strongly agree,0.3265,0.9005,-1.7625,0.1018,-0.7751,16,1200,0.264,-0.3068,-2.4476,1.9206,1.8665,478.6038,505.5643,466.0254
79207022,Male,0,Grade 10,1,1,1,1,0,0,1,1,1,1,1,1,0,Yes,1,1,NA,Disagree,Strongly agree,Disagree,2.5493,-0.2882,-0.9754,-0.1236,-1.4168,14,1600,-0.7182,-1.0718,-0.2928,NA,-0.5818,439.1806,389.2225,415.0363
79200694,Female,1,Grade 9,1,0,0,1,1,1,1,1,1,1,1,NA,1,No,3,2,Strongly agree,Strongly disagree,Strongly agree,NA,-0.8109,-1.2363,-1.4608,0.1018,-1.4779,14,NA,-0.891,-0.1164,0.4587,1.3806,-0.3763,409.1415,439.767,411.8631
79203192,Female,1,Grade 9,NA,1,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,Yes,4,1,Agree,Disagree,Agree,Agree,-0.5415,-0.2882,-0.8509,-1.7938,-1.2517,14,1640,-0.676,NA,NA,NA,NA,370.2881,357.094,361.5291
79200918,Female,1,Grade 9,1,1,1,1,1,1,0,0,0,1,0,1,1,Yes,6,2,Strongly agree,Agree,Strongly agree,Agree,1.4226,-0.9705,0.2628,1.0991,-1.0616,14,1600,-0.3542,1.4475,0.4505,0.5845,-3.7565,425.3724,382.589,424.4669
79201389,Female,1,Grade 9,1,1,0,1,NA,0,0,0,0,1,1,1,1,Yes,12,8,Agree,Disagree,Agree,Agree,-0.6871,-0.2882,-0.3381,-0.889,-1.9129,14,1680,-0.3405,1.4475,0.4505,3.1829,1.8548,358.4056,407.5487,375.3019
79205543,Female,1,Grade 9,1,1,0,1,0,1,0,1,0,0,1,1,0,Yes,4,3,Agree,Agree,Strongly agree,Disagree,0.5043,-0.2882,0.75,-1.3869,-2.0506,8,800,-2.0581,0.0826,0.2564,0.6471,0.5037,290.9815,313.9118,303.1116
79206554,Male,0,Grade 9,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,10,6,Agree,Strongly disagree,Strongly agree,Agree,-0.1433,0.4252,-1.1949,0.1004,-2.0104,8,1470,-2.0028,NA,0.4505,3.1829,NA,384.6125,435.653,369.0047
79205981,Male,0,Grade 9,1,1,1,1,1,1,0,1,0,1,1,1,0,Yes,6,4,Disagree,Strongly agree,Disagree,Agree,0.917,2.2879,-0.5755,-1.1808,-0.143,14,1600,0.4724,-0.6986,-0.0141,1.766,-0.0815,326.6183,332.1611,346.9877
79202311,Male,0,Grade 9,0,0,0,1,1,1,0,0,0,0,0,1,0,No,NA,NA,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,-2.505,-3.332,-1.1955,-3.0789,-2.3534,8,NA,-2.0143,NA,NA,NA,NA,372.2245,328.7372,385.9356
79203319,Male,0,Grade 9,1,0,0,1,0,1,1,0,0,1,0,1,0,No,6,7,Strongly agree,Strongly agree,Strongly agree,Strongly agree,0.7882,2.2879,2.5915,0.4662,-2.4841,4,1600,-3.2814,1.2813,-0.2123,0.7714,0.3155,444.3856,460.4673,461.1328
79201009,Male,0,Grade 9,1,0,0,1,1,1,1,0,1,1,0,1,0,No,3,3,Agree,Disagree,Agree,Agree,-0.6871,-0.9124,NA,-1.2602,-2.1345,4,640,-2.6053,NA,NA,NA,NA,397.3712,390.944,413.9472
79204956,Female,1,Grade 10,1,0,1,1,1,1,0,0,0,1,0,1,0,No,3,3,Strongly agree,Agree,Strongly agree,Strongly agree,-0.0807,0.395,-0.7209,-0.2495,-1.4994,12,1600,-1.1206,0.4243,-0.378,-3.3405,0.3155,464.8277,477.4795,458.5716
79202376,Female,1,Grade 10,1,1,0,1,1,1,1,0,1,1,0,1,0,Yes,3,5,Strongly agree,Disagree,Strongly agree,Strongly agree,-0.2683,0.4252,0.0248,1.0991,-1.7246,8,NA,-2.0131,NA,NA,NA,NA,291.974,357.7815,316.6797
79205002,Female,1,Grade 10,1,1,1,1,0,1,0,1,0,1,1,NA,0,Yes,6,7,Strongly agree,Agree,Strongly agree,Strongly agree,0.6467,0.4252,-0.5917,0.1711,-1.617,8,1600,-1.8139,1.4475,0.2483,0.9241,0.3155,371.2283,455.3329,408.3161
79204652,Female,1,Grade 10,1,0,1,1,1,1,0,1,0,1,1,1,0,No,2,3,Strongly agree,Disagree,Agree,Agree,1.1199,-0.2882,-1.0682,0.5658,-1.2932,4,1680,-2.6409,1.4475,2.0781,3.1829,-3.7565,378.9088,447.8358,386.7758
79206548,Female,1,Grade 10,1,0,1,0,0,1,1,1,1,1,0,1,0,No,6,3,Agree,NA,Strongly agree,Strongly agree,0.3265,-1.9147,-0.5064,-1.9213,-1.5873,12,1680,-0.9025,1.4475,0.045,1.3309,-0.1657,381.4385,446.5285,383.2103
79201747,Female,1,Grade 10,1,1,1,1,1,1,1,1,1,1,1,1,1,Yes,6,5,Agree,Disagree,Strongly agree,Agree,0.8459,-0.7876,-0.6334,-0.889,-0.6229,8,1680,-0.4233,-0.5092,0.314,-1.0496,-0.129,453.6791,456.4909,448.6531
79204092,Female,1,Grade 10,1,1,1,1,1,1,0,1,0,1,1,1,1,Yes,3,6,Strongly agree,Disagree,Agree,Agree,0.206,-0.2882,0.0248,0.1018,-1.2015,12,1560,-0.9292,-0.7576,-0.2928,1.085,0.2324,402.3078,425.7441,395.1991
79200701,Female,1,Grade 10,1,0,0,1,1,1,0,0,0,1,0,1,0,No,14,14,Strongly agree,Disagree,Strongly agree,Strongly agree,0.5209,-0.2882,-0.3381,1.0991,-2.0685,14,1800,-1.1819,-0.1164,0.0615,0.0656,3.2775,385.7409,468.2836,409.1983
79206462,Female,1,Grade 10,1,1,1,1,1,1,0,0,0,1,0,1,0,Yes,15,NA,Agree,Disagree,Strongly agree,Strongly agree,0.7993,1.3264,1.5043,0.1004,-1.4398,14,1600,-1.1004,1.4475,0.4423,0.6123,0.3155,367.5492,431.1181,364.6911
79202317,Female,1,Grade 10,1,0,0,1,1,1,0,0,0,1,0,1,0,No,6,NA,Strongly agree,Disagree,Strongly agree,Agree,0.5209,-0.2882,-0.7104,0.1711,-1.7641,4,960,-2.4112,0.3574,-0.2123,0.1001,0.9475,384.5122,445.342,428.6626
79202173,Female,1,Grade 10,1,1,1,1,1,1,1,1,0,1,1,1,1,Yes,14,8,Strongly agree,Agree,Strongly agree,Strongly agree,2.5493,2.2879,0.42,-0.0964,-0.4454,16,1600,0.1175,1.4475,-2.4476,0.4709,1.8642,437.3468,491.3383,425.2485
79206514,Female,1,Grade 10,1,1,1,1,1,1,1,1,1,1,1,1,1,Yes,9,2,Disagree,Strongly disagree,Agree,Strongly agree,2.5493,-1.1255,-0.2588,-1.897,-0.603,14,1600,0.1654,0.1905,0.5087,0.3254,0.5265,364.4587,424.2141,416.6799
79200011,Female,1,Grade 10,0,0,0,1,1,1,1,1,1,1,0,1,1,No,15,11,Agree,Agree,Strongly agree,Strongly agree,0.3964,0.8242,-0.3381,-0.2511,-2.0052,4,1600,-2.7822,-0.1164,-0.9455,-0.121,NA,379.3029,436.8385,407.3728
79200829,Female,1,Grade 10,0,1,0,1,0,1,1,1,0,1,1,1,0,Yes,10,10,Strongly agree,Strongly agree,Strongly agree,Strongly agree,1.3538,1.0425,-0.5174,1.0991,-1.8589,8,1600,-1.9677,1.4475,0.241,0.6109,0.3128,322.6277,443.2668,363.6371
79202848,Female,1,Grade 10,0,0,0,1,1,1,0,1,0,1,0,1,0,No,6,5,Strongly agree,Agree,Strongly agree,Strongly agree,-0.8428,-0.9705,0.4438,0.5658,-1.7246,12,1600,-1.9862,0.7131,-1.1432,1.0672,1.1812,366.4061,425.2185,380.8102
79202832,Male,0,Grade 10,0,1,0,0,0,1,0,1,0,1,0,1,0,Yes,10,5,Strongly agree,Disagree,Strongly agree,Agree,-0.0345,2.2879,1.5043,0.1711,-3.0779,12,1600,-2.1302,1.4475,0.0532,0.8985,-0.7056,419.0001,422.9668,422.1161
79203324,Male,0,Grade 10,1,0,1,1,1,1,0,1,0,1,0,1,0,No,NA,NA,Agree,Strongly disagree,Strongly disagree,Strongly disagree,-1.0535,-1.198,-0.643,-1.5692,-0.5348,12,NA,-1.0184,-0.1164,-0.6102,NA,NA,378.8616,386.172,389.2055
79201077,Male,0,Grade 10,1,0,1,1,1,1,0,0,0,1,0,1,0,No,5,3,Strongly agree,Disagree,Strongly agree,Agree,-0.5306,-0.9705,-1.088,0.5658,-1.4537,12,1120,-1.3071,1.4475,-2.4476,0.9528,1.4638,431.6414,457.9064,444.8081
79207023,Male,0,Grade 10,1,0,0,1,1,1,0,0,0,1,0,1,0,No,5,6,Agree,Disagree,Agree,Agree,-0.308,-0.7876,-0.3381,-1.3298,-1.7993,12,2120,-1.8609,0.3719,-0.0804,-1.0681,-1.0524,441.9952,489.6986,458.9394
79202295,Male,0,Grade 10,1,0,1,1,1,1,1,1,1,1,1,1,1,No,NA,NA,Strongly agree,Disagree,Strongly agree,Strongly agree,0.7993,2.2879,1.5611,0.5658,-0.4389,14,2160,-0.457,-1.0682,-2.4476,-1.2928,3.2775,434.0871,480.34,446.0412
79203266,Male,0,Grade 10,1,0,1,1,1,1,0,0,0,1,0,1,0,No,NA,NA,Strongly agree,Strongly agree,Strongly agree,Strongly agree,0.2092,0.7461,-1.7625,1.0991,-1.1866,16,1600,0.2615,0.3028,-2.4476,0.305,-0.5998,406.6335,478.0001,454.8141
79203264,Male,0,Grade 10,0,0,0,1,0,0,0,0,0,0,0,1,0,No,2,2,Disagree,Disagree,Strongly agree,Agree,1.2071,-0.7876,-0.119,-2.5238,-2.333,4,1800,-3.154,-1.0718,0.1272,-0.121,NA,404.4485,371.7788,394.1675
79204750,Male,0,Grade 10,0,0,0,1,1,NA,0,0,0,1,0,1,0,No,NA,NA,NA,Strongly agree,Strongly agree,Strongly agree,2.5493,-1.5582,-1.0853,-1.7211,-2.1144,8,1400,-2.4442,NA,NA,NA,NA,444.7013,470.1942,434.6534
79201524,Male,0,Grade 10,1,0,0,1,1,1,0,0,0,1,0,1,0,No,10,10,Strongly agree,Strongly agree,Strongly agree,Strongly agree,0.358,1.3264,0.3549,1.0991,-2.4013,12,900,-1.5555,0.9133,-0.1503,-0.2957,1.1774,403.6507,429.0915,409.8893
79200707,Male,0,Grade 10,1,1,1,1,1,1,0,1,1,1,1,1,0,Yes,6,7,Strongly agree,Disagree,Strongly agree,Strongly agree,0.7754,0.395,-0.5942,1.0991,-0.7418,8,1600,-1.5977,-0.1164,0.4505,0.8526,NA,382.3282,413.8032,366.7115
79206171,Male,0,Grade 10,1,1,1,1,1,1,1,1,1,1,1,1,1,Yes,6,3,Strongly agree,Strongly agree,Strongly agree,Strongly agree,1.7184,2.2879,-0.9676,1.0991,-0.7275,8,1680,-1.2725,1.4475,-0.6102,3.1829,3.2775,454.9547,442.459,465.1339
79205589,Female,1,Grade 11,1,0,1,1,1,1,1,1,0,1,0,1,0,No,4,12,Strongly agree,Strongly agree,Strongly agree,Strongly agree,2.5493,-1.5691,-1.4235,0.3838,-1.2012,12,1440,-1.3092,1.4475,0.8729,-0.2368,0.7488,442.05,539.7235,485.1398
79206288,Female,1,Grade 9,0,0,0,1,0,1,0,0,0,1,0,1,0,No,2,3,Agree,Strongly agree,Strongly agree,Strongly agree,2.5493,2.2879,-1.2551,-0.889,-2.9241,12,2000,-1.8162,1.4475,2.0781,1.9206,0.5008,422.4965,452.957,432.4209
79202683,Female,1,Grade 9,1,1,1,1,1,1,1,1,0,1,1,1,0,Yes,NA,NA,Strongly agree,Disagree,Strongly agree,Agree,-0.9377,-0.9124,-0.6837,-0.2495,-0.9222,4,NA,-1.9318,0.2545,0.0615,-1.6272,2.3005,509.7993,546.1888,572.7235
79205935,Male,0,Grade 9,1,0,1,1,0,1,1,0,1,1,0,1,0,No,10,10,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,0.7186,-0.5121,-1.3839,0.5658,-1.5704,4,NA,-2.6252,0.0798,-0.6102,0.5632,1.513,493.8232,539.6052,531.1648
79206084,Male,0,Grade 9,0,1,0,1,0,1,1,0,0,1,0,1,0,Yes,3,3,Agree,Disagree,Agree,Strongly agree,0.4047,-0.7072,-0.3381,-0.3306,-2.4345,16,NA,-1.1645,-0.3667,0.1837,0.7962,-0.3557,371.5116,378.9681,383.6392
79201846,Male,0,Grade 9,1,1,1,1,0,1,1,0,0,1,1,1,0,Yes,9,12,Strongly agree,Agree,Strongly agree,Strongly agree,-0.2616,-0.5453,-0.66,-0.8863,-0.1539,14,NA,-0.4942,0.0322,-1.0416,-0.7753,0.3155,571.455,525.3126,541.4871
79203387,Female,1,Grade 10,1,1,1,1,1,1,1,0,1,1,1,1,1,Yes,6,6,Agree,Disagree,Strongly agree,Strongly agree,-0.1042,-0.9705,0.1985,-0.889,-0.5704,16,NA,0.6327,0.5683,-0.1495,1.085,-0.8919,428.4418,433.2507,373.5091
79203710,Female,1,Grade 10,1,1,1,1,1,1,1,1,1,1,1,1,1,Yes,12,10,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,-0.3512,-0.6455,-0.0099,1.0991,-0.7907,14,1960,-0.6108,0.4871,-0.1495,0.3302,0.9675,527.4953,543.8251,545.5884
79205688,Female,1,Grade 10,1,0,1,1,1,0,0,0,0,1,1,1,1,No,4,4,Agree,Disagree,Agree,Disagree,0.2092,-0.9124,-0.7104,-0.889,-0.3911,12,NA,-0.1116,0.1905,0.395,1.9559,0.0702,450.4875,475.9766,464.8728
79202688,Female,1,Grade 10,1,0,1,1,1,0,1,1,1,1,1,1,1,No,1,2,Agree,Agree,Strongly agree,Agree,0.3997,0.8242,-0.5753,-0.889,-0.0585,16,1600,0.9745,-0.4527,-0.6102,-0.1451,0.7705,483.7284,524.0143,480.2645
79203577,Female,1,Grade 10,1,0,1,1,1,1,1,1,0,1,1,1,1,No,10,13,Agree,Agree,Strongly agree,Strongly agree,1.0016,2.2879,-0.082,-0.2511,-0.5926,12,1600,-0.027,1.4475,1.1203,0.2172,0.3155,513.004,542.1569,538.8944
79206302,Female,1,Grade 10,1,0,1,1,1,0,1,0,0,0,1,1,0,No,0,0,Agree,Agree,Disagree,Disagree,-0.5197,-0.6455,-1.2033,-0.7526,-1.6239,12,NA,-0.4618,-0.8486,-2.4476,-0.6562,-0.9302,468.5746,464.5742,493.179
79201380,Female,1,Grade 10,1,0,1,1,1,1,1,1,1,1,0,1,1,No,5,3,Strongly agree,Agree,Strongly agree,Agree,2.5493,-0.3352,2.5915,1.0991,-0.3771,12,1200,0.2064,1.4475,-2.4476,-0.6916,3.2775,419.7075,488.1989,494.0052
79205602,Female,1,Grade 10,1,0,1,1,1,1,1,1,1,1,1,1,1,No,6,6,Strongly agree,Disagree,Strongly agree,Strongly agree,0.0157,-0.2882,-0.4838,0.5658,-1.1649,8,1600,-0.6426,1.4475,2.0781,0.1781,0.2799,482.2944,551.1057,546.6998
79200711,Female,1,Grade 10,1,0,1,1,0,1,1,0,1,0,0,1,0,No,6,7,Strongly agree,Agree,Strongly agree,Strongly agree,1.0496,1.3264,-0.1017,-1.09,-1.9512,12,NA,-1.3569,-0.1164,-1.315,-0.7145,0.3155,505.3681,547.5442,546.8149
79200952,Female,1,Grade 10,1,1,1,1,1,1,1,1,1,1,1,1,1,Yes,8,8,Agree,Agree,Agree,Disagree,-0.4671,0.9455,-1.4115,-0.889,-0.3512,14,1600,-0.3333,-0.3068,-0.0718,1.0689,0.3155,465.3454,516.4674,516.7544
79206323,Female,1,Grade 10,1,0,1,1,1,1,1,0,0,1,1,1,0,No,6,7,Strongly agree,Disagree,Strongly agree,Agree,-0.2616,-1.319,-1.4235,0.5658,0.1811,16,NA,0.749,-0.848,-0.6102,0.7931,0.4824,454.7329,484.7992,443.9755
79205274,Female,1,Grade 10,1,0,1,1,1,1,1,1,1,1,1,1,1,No,4,2,Strongly agree,Strongly agree,Strongly agree,Agree,1.7184,0.4252,1.398,0.2493,-0.925,12,1200,-0.2775,0.3616,0.2645,0.7714,0.3155,488.16,491.1948,504.0815
79202887,Female,1,Grade 10,1,1,1,1,1,1,1,1,1,1,1,1,1,Yes,16,11,Strongly agree,Disagree,Strongly agree,Strongly agree,-0.0799,0.4252,-0.4037,0.5658,-0.1276,16,NA,0.8737,-0.7147,0.0532,-0.4151,0.723,486.7222,547.382,506.9877
79201592,Female,1,Grade 10,1,0,1,1,1,NA,1,1,1,1,0,1,1,No,10,10,Strongly agree,Disagree,Strongly agree,Strongly agree,0.5209,0.8242,0.0425,1.0991,-1.3365,12,1600,-0.3176,1.4475,0.7979,0.3548,1.5135,514.5141,583.4083,570.0372
79206353,Female,1,Grade 10,1,1,1,1,1,1,1,1,0,1,0,1,1,Yes,8,2,Strongly agree,Agree,Strongly agree,Strongly agree,2.5493,1.3264,0.4801,1.0991,-1.128,8,1400,-1.5499,NA,NA,NA,1.1849,412.7365,448.836,428.3703
79205340,Male,0,Grade 10,1,1,1,1,1,1,0,0,0,1,1,1,0,Yes,9,7,Strongly agree,Strongly agree,Strongly agree,Strongly agree,-0.3616,1.5604,0.9646,0.0264,-0.3894,8,1600,-1.5639,0.5683,-1.142,1.054,-0.4123,398.6863,433.0154,408.091
79205491,Male,0,Grade 10,1,0,1,1,1,1,0,0,0,0,0,1,0,No,6,7,Agree,Disagree,Agree,Disagree,-1.3753,-0.9705,-1.5982,-1.2602,-0.585,12,1600,-0.4272,-0.2651,-1.7704,-3.3405,0.3155,509.4283,466.225,511.1781
79204668,Male,0,Grade 10,1,1,1,1,1,1,1,1,1,1,1,1,1,Yes,6,9,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,2.5493,-2.6399,2.5915,1.0991,0.083,12,1600,0.0813,1.4475,2.0781,1.9206,3.2775,483.0238,474.5191,486.9528
79204513,Male,0,Grade 10,1,0,1,1,1,1,1,1,1,1,1,1,0,No,3,2,Agree,Disagree,Agree,Disagree,0.1441,-0.2882,-0.3381,-1.5266,0.1765,16,1600,0.9818,-0.4527,-0.6102,-0.1451,-0.3909,452.2645,421.5665,392.8702
79202476,Male,0,Grade 10,1,1,1,1,1,1,1,1,1,1,1,1,1,Yes,3,2,Disagree,Strongly disagree,Agree,Agree,-0.9024,-2.1148,-0.0251,-1.9546,0.0508,12,NA,-0.1843,-0.1164,0.2564,0.7714,0.3155,536.7796,550.2981,569.5365
79201116,Male,0,Grade 10,1,NA,1,1,1,1,1,0,0,1,1,1,1,NA,9,4,Strongly agree,Agree,Strongly agree,Agree,-0.6871,-0.9705,-0.4421,0.1711,-0.4574,8,1600,-0.7814,1.4475,-0.1329,-0.2705,0.7203,465.6331,488.507,512.2698
79201017,Male,0,Grade 10,1,1,1,1,1,1,1,1,1,1,0,1,1,Yes,7,7,Strongly agree,Strongly disagree,Agree,Agree,0.0752,0.4252,0.1985,0.5658,-0.5586,12,1600,0.064,-0.5508,0.8719,0.5747,-1.0524,488.384,495.9482,505.7764
79203979,Male,0,Grade 10,1,0,1,1,0,1,0,0,0,1,0,1,0,No,4,NA,Strongly agree,Strongly agree,Strongly agree,Agree,-0.5644,-0.8088,0.3171,-0.6092,-0.989,4,1600,-2.1877,-0.6242,-2.4476,-2.4245,0.3155,494.4443,497.9184,515.1711
79206595,Male,0,Grade 10,1,1,1,1,1,1,0,0,0,1,0,1,0,Yes,0,0,Strongly disagree,Agree,Strongly disagree,Strongly disagree,-2.505,-1.7616,-1.1284,-1.654,-1.4515,12,400,-1.2598,1.4475,0.2564,3.1224,-0.1138,501.6943,417.8019,472.8752
79205334,Male,0,Grade 10,0,0,0,1,1,1,1,1,0,1,1,1,0,No,6,6,Strongly agree,Strongly agree,Strongly agree,Strongly agree,-0.2039,2.2879,2.5915,1.0991,-0.7143,12,NA,-1.2624,1.4475,0.2564,-0.2611,3.2775,464.5589,498.1237,491.6642
79201828,Male,0,Grade 10,1,0,1,1,1,1,1,1,1,1,1,1,NA,No,13,13,Strongly agree,Agree,Strongly agree,Agree,0.0031,-0.2882,-1.2259,0.1711,-0.6397,14,NA,0.5569,-1.0718,-0.6102,-0.121,0.1361,479.884,413.7017,453.9992
79200594,Male,0,Grade 10,1,0,1,1,1,1,0,1,0,1,0,1,0,No,1,1,Strongly agree,Strongly agree,Strongly agree,Strongly agree,-1.39,2.2879,-1.3027,0.5658,-1.5016,4,NA,-1.4094,-1.0718,-0.6102,-0.121,0.3155,458.3014,429.0797,451.8835
79201623,Male,0,Grade 10,1,0,1,1,1,1,1,1,0,1,1,1,1,No,6,3,Agree,Agree,Strongly agree,Strongly agree,1.9474,0.395,-1.3612,-0.889,-0.8252,12,NA,-0.9542,NA,NA,NA,0.3155,517.8536,482.0556,511.9906
79200194,Male,0,Grade 10,1,1,1,1,1,1,0,0,0,1,1,1,0,Yes,11,11,Strongly agree,Disagree,Agree,Disagree,-0.5306,-0.2882,-0.5174,0.1711,-1.0542,4,NA,-2.3085,0.3028,0.2564,0.026,0.3155,539.4082,550.4754,559.4269
79205960,Male,0,Grade 10,1,1,1,1,1,1,1,1,1,1,1,1,1,Yes,1,1,Strongly agree,Agree,Strongly agree,Agree,-0.0345,0.8242,-0.0621,0.5658,-0.8132,16,960,0.7515,-0.1164,0.4505,0.1031,0.3155,561.6483,554.3157,571.7933
79205851,Male,0,Grade 10,1,1,1,1,1,1,1,1,1,1,1,1,1,Yes,9,9,Strongly agree,Agree,Agree,Agree,0.5209,-0.8946,-3.1297,1.0991,-0.2502,14,855,0.3411,1.4475,-0.0057,3.1829,0.3155,431.9835,478.3751,467.8977
79201970,Male,0,Grade 10,1,1,0,1,1,1,1,1,0,1,0,1,0,Yes,1,1,Strongly agree,Agree,Agree,Strongly agree,-1.7201,-1.6944,0.1985,-1.6551,-2.381,12,300,-1.3149,NA,NA,NA,-3.7565,483.8524,503.9096,463.5786
79206993,Female,1,Grade 11,0,0,0,1,1,1,0,0,0,1,0,1,0,No,4,NA,Agree,Disagree,Strongly agree,Strongly agree,1.6092,0.9675,0.3791,-0.889,-3.3508,4,1200,-3.0972,NA,NA,NA,-0.2583,422.7417,463.6607,432.1009
79205980,Female,1,Grade 11,0,0,0,1,0,1,1,1,1,1,0,1,1,No,5,3,Agree,Strongly disagree,Strongly agree,Strongly agree,0.2092,1.3264,1.398,-0.6116,-3.2549,8,1360,-2.1855,0.4871,0.7888,1.052,0.3155,429.2885,502.9686,509.6674
79202027,Male,0,Grade 11,1,1,1,1,1,1,1,0,1,1,1,1,0,Yes,3,2,Agree,Disagree,Agree,Agree,-0.7287,-0.2882,-0.7896,-0.889,-0.585,14,1680,-0.1243,NA,NA,NA,0.3155,451.0844,495.7801,473.5547
79206966,Female,1,Grade 9,0,1,1,1,NA,1,1,1,0,1,0,1,0,Yes,6,3,Strongly agree,Disagree,Strongly agree,Strongly agree,-1.1897,-1.5094,-1.6748,0.0264,-0.5848,14,1600,-1.1716,0.141,-0.3597,-0.1313,0.5246,324.4374,356.6851,355.0114
79205027,Female,1,Grade 9,0,0,0,1,0,0,0,0,0,0,0,0,0,No,NA,NA,Agree,Strongly disagree,Strongly agree,Agree,2.5493,0.9675,-1.0795,-0.889,-2.4991,14,1600,-1.6964,0.1274,0.0615,0.5218,3.2775,355.7065,320.0626,342.6129
79202170,Female,1,Grade 9,1,1,1,1,1,1,1,1,0,1,1,1,1,Yes,6,5,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,-1.6189,1.5604,1.398,1.0991,-0.3032,8,2000,-0.5682,-1.0718,-0.8671,-1.2753,2.3005,434.3809,479.283,463.4957
79204514,Female,1,Grade 9,0,0,0,1,1,1,0,0,1,0,0,1,0,No,25,20,Disagree,Strongly agree,Strongly agree,Strongly agree,-1.1678,-0.4374,-0.608,-1.5741,-2.2405,16,1600,-0.1029,-0.351,NA,0.481,1.4655,359.6359,403.272,387.1392
79205241,Female,1,Grade 9,0,NA,0,1,0,0,1,1,0,1,NA,1,1,NA,20,20,Agree,Disagree,Strongly agree,Strongly agree,1.4987,-0.9705,-0.5064,-0.889,-2.4991,4,2080,-2.7736,0.5458,0.2564,0.4301,0.4547,360.3899,338.6345,355.0809
79205841,Female,1,Grade 10,0,0,0,0,0,1,0,0,0,1,0,0,0,No,10,6,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,0.5736,2.2879,2.5915,0.5658,-2.7786,4,1600,-3.4001,1.4475,0.7979,-0.2373,1.5277,464.3843,507.502,490.6441
79204658,Female,1,Grade 10,1,0,1,1,0,1,0,1,0,1,1,1,1,No,7,3,Disagree,Strongly agree,Agree,Strongly disagree,-0.1099,-0.7308,-0.3873,-1.8864,-0.8768,8,1600,-1.4789,1.4475,-2.4476,-0.8759,0.1205,426.7579,404.3001,424.7053
79206591,Female,1,Grade 10,0,0,0,0,0,1,0,0,0,0,0,0,0,No,8,6,Agree,Agree,Strongly agree,Strongly agree,-0.3727,0.395,-0.3381,0.3821,-3.5817,4,1600,-3.4237,-0.8647,-1.142,-1.3848,-0.4405,387.4633,357.0304,378.5693
