gender,grade,computer,internet,desk,own.room,quiet.study,book.sch,tech.book,art.book,reading
Male,Grade 9,0,0,1,1,1,0,0,0,261.0316
Female,Grade 9,1,1,1,1,1,1,1,0,433.1665
Female,Grade 9,1,0,1,1,1,1,1,0,512.0421
Male,Grade 9,1,1,1,1,1,1,1,1,500.4585
Male,Grade 9,1,1,1,1,1,1,1,0,436.0631
Male,Grade 9,1,1,1,1,1,1,0,1,428.3775
Female,Grade 10,1,1,1,1,1,1,0,0,557.2544
Female,Grade 10,1,0,1,1,1,1,1,1,500.3988
Female,Grade 10,1,1,1,1,1,1,1,1,560.8443
Female,Grade 10,1,0,0,0,NA,0,0,1,513.9351
Female,Grade 10,1,0,1,1,1,1,1,1,540.2235
Female,Grade 10,1,1,1,1,1,1,1,1,514.424
Female,Grade 10,1,1,1,1,1,1,1,1,465.4314
Female,Grade 10,1,1,1,1,1,1,NA,1,430.0433
Female,Grade 10,1,1,1,1,1,1,1,1,473.9336
Female,Grade 10,1,1,1,1,1,1,1,0,481.6631
Female,Grade 10,1,0,1,1,1,1,0,1,504.0757
Male,Grade 10,1,1,1,0,1,1,0,0,507.4401
Male,Grade 10,1,1,1,1,1,1,1,1,484.8246
Male,Grade 10,1,1,1,1,1,1,0,0,443.696
Male,Grade 10,1,1,1,0,1,1,1,1,459.0824
Male,Grade 10,1,1,1,1,1,1,1,0,515.3273
Male,Grade 10,1,1,1,1,0,1,1,1,491.0769
Male,Grade 10,1,1,1,0,1,0,0,0,484.7931
Male,Grade 10,1,1,1,1,1,1,1,1,536.1242
Male,Grade 10,1,0,0,0,1,1,0,0,528.8146
Male,Grade 10,1,0,1,1,1,1,0,0,485.9879
Male,Grade 10,1,1,1,0,1,1,1,0,443.8118
Male,Grade 10,NA,0,1,1,1,1,0,0,595.6832
Male,Grade 10,1,1,1,1,1,1,1,1,424.2886
Male,Grade 10,1,1,0,1,1,1,1,1,495.1575
Male,Grade 10,0,1,1,1,0,1,0,0,466.824
Male,Grade 10,1,1,1,1,1,1,0,0,454.9948
Male,Grade 10,1,1,1,1,1,1,1,1,473.4994
Male,Grade 10,1,1,1,1,1,1,1,1,485.1645
Male,Grade 10,1,1,1,1,1,1,0,0,447.9831
Male,Grade 10,0,1,0,0,1,1,1,1,447.0322
Female,Grade 11,0,0,1,0,0,1,0,0,519.5372
Male,Grade 9,0,0,0,1,1,1,0,0,320.5949
Male,Grade 9,0,0,1,0,1,1,0,0,317.394
Male,Grade 9,0,0,0,0,1,1,0,0,299.5428
Male,Grade 9,0,0,0,0,1,0,0,0,368.7895
Male,Grade 9,0,0,1,1,1,1,1,1,234.8436
Male,Grade 9,0,0,1,1,1,0,0,0,270.0126
Male,Grade 9,0,0,0,0,1,0,0,0,300.4078
Male,Grade 9,1,0,1,0,1,1,1,0,330.6866
Female,Grade 9,0,1,1,1,1,1,1,1,382.2522
Female,Grade 9,1,0,1,1,1,1,0,0,313.0654
Female,Grade 9,0,0,1,1,1,0,0,0,413.3989
Female,Grade 9,0,0,0,0,1,1,0,0,349.5263
Female,Grade 9,0,0,1,1,0,1,0,0,397.397
Female,Grade 9,0,0,0,0,0,1,0,0,365.0354
Female,Grade 10,0,0,0,0,0,0,0,0,371.4823
Female,Grade 10,1,1,1,1,1,1,1,0,425.263
Female,Grade 10,1,1,1,1,1,1,1,1,423.5618
Female,Grade 10,1,1,1,1,1,1,1,1,471.4701
Female,Grade 10,0,0,1,1,1,1,0,0,478.2242
Female,Grade 10,1,1,1,1,1,1,0,0,421.9493
Female,Grade 10,1,1,1,1,1,1,1,0,497.0114
Female,Grade 10,0,1,1,1,1,1,0,1,347.5795
Female,Grade 10,0,1,1,0,1,1,0,0,346.8016
Female,Grade 10,0,0,0,0,1,1,1,1,340.1103
Female,Grade 10,0,0,0,1,1,1,0,0,402.9527
Male,Grade 10,1,0,1,1,0,1,0,1,413.6849
Male,Grade 10,1,0,1,1,1,1,0,0,476.7277
Male,Grade 10,1,1,1,1,1,1,1,1,448.4773
Male,Grade 10,0,1,1,0,1,1,0,1,418.3488
Male,Grade 10,0,0,0,0,1,1,0,1,308.7197
Male,Grade 10,0,1,1,1,1,1,1,1,400.0714
Male,Grade 10,0,0,1,1,1,0,0,0,300.9113
Female,Grade 11,0,0,1,1,1,1,1,0,495.4376
Female,Grade 11,1,0,1,1,1,1,0,0,480.6733
Female,Grade 11,1,1,1,1,1,1,0,0,394.2184
Female,Grade 11,0,0,0,1,1,1,0,0,311.2281
Female,Grade 11,0,0,0,0,0,0,0,0,389.0369
Male,Grade 11,1,0,1,1,1,1,0,0,408.1055
Male,Grade 11,1,1,1,1,0,1,0,0,445.246
Female,Grade 9,1,1,0,0,0,1,1,1,414.4176
Male,Grade 10,1,1,1,1,1,0,0,0,463.6786
Male,Grade 9,1,1,1,1,1,0,0,1,420.5466
Male,Grade 10,1,0,1,1,1,1,0,0,479.0754
Male,Grade 11,1,1,1,1,1,1,0,0,481.9574
Male,Grade 10,1,1,1,0,1,1,1,1,442.8086
Male,Grade 10,1,0,1,1,1,1,0,0,340.9001
Male,Grade 10,1,1,1,1,1,1,1,0,367.0487
Male,Grade 10,1,1,1,0,1,1,1,1,401.9374
Male,Grade 10,1,1,1,0,0,1,0,1,482.3243
Male,Grade 10,1,1,1,1,1,0,0,0,319.4505
Male,Grade 10,1,1,1,1,1,1,1,1,481.7263
Male,Grade 9,1,1,1,1,1,1,1,0,411.2767
Male,Grade 10,1,1,1,1,1,1,1,0,321.235
Male,Grade 10,1,0,1,1,0,0,0,0,332.4943
Male,Grade 10,1,1,0,0,1,1,0,0,429.7388
Male,Grade 9,1,1,1,1,1,1,1,1,392.3858
Male,Grade 9,1,1,1,1,1,1,1,1,358.8382
Male,Grade 10,1,1,1,0,0,0,0,0,320.2877
Male,Grade 10,1,1,1,1,0,1,0,1,420.7589
Male,Grade 10,0,0,1,0,0,0,0,0,429.5762
Male,Grade 9,0,0,1,1,1,1,1,NA,407.2822
Male,Grade 9,1,1,1,1,0,1,1,0,381.585
Male,Grade 9,1,1,0,0,1,0,1,0,349.8844
Male,Grade 10,1,0,1,1,1,1,0,1,335.9447
Male,Grade 10,1,0,1,1,1,1,0,1,432.0176
Male,Grade 10,0,0,0,0,0,NA,0,0,401.293
Male,Grade 10,0,0,1,1,0,0,0,0,293.5058
Male,Grade 10,1,1,0,0,1,1,0,0,372.1806
Male,Grade 10,0,0,0,0,1,0,0,0,395.0626
Male,Grade 11,1,1,1,1,1,NA,0,0,453.7997
Male,Grade 10,1,1,1,1,1,1,1,0,312.449
Male,Grade 10,1,1,1,1,1,1,1,1,364.274
Male,Grade 11,1,0,1,1,1,1,0,0,269.8943
Female,Grade 10,1,1,1,1,1,1,1,1,374.0134
Female,Grade 10,0,1,1,1,1,1,0,1,359.7846
Female,Grade 10,1,1,1,1,1,1,1,1,421.503
Female,Grade 10,1,1,1,1,1,1,1,1,502.1057
Female,Grade 10,1,1,1,1,1,1,1,0,428.2565
Female,Grade 10,1,1,1,1,1,1,1,0,356.0504
Female,Grade 10,1,1,1,1,1,1,1,1,464.4793
Female,Grade 10,1,1,1,1,1,1,0,NA,442.2069
Female,Grade 10,1,1,1,1,1,1,0,1,394.0976
Female,Grade 10,1,1,1,1,1,1,1,1,363.2351
Female,Grade 10,1,1,1,1,1,1,1,1,465.1733
Female,Grade 10,1,1,1,1,1,1,1,1,397.2282
Female,Grade 10,1,1,1,1,1,1,1,1,407.9779
Female,Grade 10,1,1,1,1,1,1,1,1,396.797
Female,Grade 10,1,1,1,1,1,1,0,1,406.042
Female,Grade 10,0,0,1,1,1,1,0,0,352.1087
Female,Grade 10,1,1,1,1,1,1,0,0,392.317
Female,Grade 10,1,1,1,1,1,1,1,0,319.7999
Female,Grade 10,1,1,1,0,1,1,1,NA,381.4778
Female,Grade 10,1,1,1,1,1,1,0,1,401.9825
Female,Grade 10,1,1,1,1,1,1,1,1,465.9012
Female,Grade 10,1,0,1,1,0,1,0,0,416.7803
Male,Grade 10,1,1,1,1,0,1,1,1,231.3505
Female,Grade 10,1,1,1,1,1,1,0,0,386.9146
Female,Grade 10,1,1,1,1,1,0,1,0,452.8357
Female,Grade 10,0,1,1,1,0,1,1,1,521.5729
Female,Grade 10,1,1,1,1,0,1,0,1,377.9621
Male,Grade 10,1,0,1,0,0,1,0,0,380.2094
Male,Grade 10,1,1,1,0,1,1,1,0,367.3108
Male,Grade 10,1,1,1,0,1,1,1,1,347.2159
Male,Grade 10,1,1,1,1,1,1,1,1,321.6773
Male,Grade 10,NA,1,1,1,1,1,NA,NA,394.7877
Male,Grade 10,1,1,1,1,1,1,0,0,430.7365
Male,Grade 10,1,1,1,1,1,1,1,1,331.4786
Male,Grade 9,1,1,1,1,1,1,1,1,296.2842
Male,Grade 10,1,1,1,1,1,1,1,1,437.0963
Male,Grade 10,1,1,1,1,1,1,1,0,478.0977
Male,Grade 10,1,1,1,1,1,1,1,1,450.9021
Male,Grade 10,1,1,1,1,1,1,1,0,378.6887
Male,Grade 10,1,1,1,1,1,1,1,0,418.8317
Female,Grade 11,1,1,1,1,1,1,1,0,500.2824
Female,Grade 11,1,1,1,1,1,1,0,0,408.7215
Male,Grade 9,1,1,1,1,1,1,0,0,436.2602
Male,Grade 9,NA,1,1,1,1,1,1,0,334.2065
Male,Grade 9,1,1,1,1,1,1,0,1,415.1717
Male,Grade 9,1,0,1,1,1,1,0,1,395.2029
Male,Grade 9,1,1,0,0,1,0,0,0,394.1643
Male,Grade 9,1,1,1,0,0,0,0,0,408.7816
Male,Grade 9,1,1,1,1,1,1,0,1,402.4504
Male,Grade 9,1,0,1,1,1,0,0,0,394.4155
Male,Grade 9,1,1,1,1,1,1,1,0,316.3731
Male,Grade 9,0,0,1,1,1,1,0,1,417.5799
Male,Grade 9,1,1,1,1,1,1,1,1,436.8452
Male,Grade 10,0,1,1,1,1,0,0,1,385.0721
Male,Grade 10,1,1,1,1,1,1,1,0,415.6378
Male,Grade 10,1,1,1,0,0,0,1,0,398.3199
Male,Grade 10,1,1,1,1,0,1,0,0,408.2445
Male,Grade 10,1,1,1,1,1,1,1,0,502.1097
Male,Grade 10,1,1,1,1,1,1,1,0,343.9589
Male,Grade 10,0,1,1,1,1,0,0,0,425.6096
Male,Grade 10,1,1,1,1,1,1,1,0,452.9247
Male,Grade 10,0,0,1,1,1,1,0,1,377.2235
Male,Grade 10,1,1,1,0,0,1,1,0,401.195
Male,Grade 10,1,0,1,1,1,1,1,0,382.3841
Male,Grade 10,0,0,1,1,1,0,0,1,367.9483
Male,Grade 10,0,1,0,0,0,0,0,0,364.6954
Male,Grade 10,1,1,1,1,1,1,1,0,406.5215
Male,Grade 10,0,0,1,1,1,1,1,1,513.3725
Male,Grade 10,0,0,1,0,1,1,0,0,433.2238
Male,Grade 10,1,1,1,1,1,0,0,0,389.2108
Male,Grade 10,1,0,1,1,1,1,1,1,469.5606
Male,Grade 10,1,1,1,1,1,1,0,1,466.0159
Male,Grade 10,1,1,1,1,1,1,1,1,393.9317
Male,Grade 10,1,1,1,1,1,1,0,1,461.599
Male,Grade 10,0,0,1,1,1,1,0,0,462.4799
Male,Grade 10,1,1,1,1,1,1,1,1,482.3576
Male,Grade 10,1,1,1,1,1,1,1,0,410.7463
Male,Grade 11,1,1,1,1,1,1,0,1,428.6139
Female,Grade 9,1,1,1,1,1,1,1,1,446.865
Female,Grade 9,1,1,1,1,1,1,1,1,498.8668
Female,Grade 9,1,1,1,1,1,1,1,1,525.4875
Female,Grade 9,0,0,1,0,1,1,0,0,455.7619
Female,Grade 9,1,1,1,1,1,1,0,1,441.3309
Male,Grade 9,1,1,1,1,1,1,1,1,488.6627
Male,Grade 9,0,0,1,1,1,1,1,1,483.8086
Male,Grade 9,1,1,1,0,1,1,1,0,429.8974
Male,Grade 9,1,1,1,0,1,1,1,1,535.6192
Male,Grade 9,1,1,0,1,1,1,1,0,518.0195
Male,Grade 9,1,1,1,0,1,1,1,1,428.0914
Male,Grade 9,1,0,1,1,1,1,0,0,480.6723
Female,Grade 10,1,1,1,1,1,1,1,0,489.797
Female,Grade 10,0,0,1,1,1,1,0,0,520.6659
Female,Grade 10,0,0,0,0,0,1,0,1,510.279
Female,Grade 10,0,0,1,1,1,1,1,0,522.8021
Female,Grade 10,0,1,1,1,1,1,1,0,524.3578
Female,Grade 10,0,0,1,1,1,1,0,0,506.5962
Female,Grade 10,0,0,1,1,1,1,0,0,530.2017
Male,Grade 10,1,0,1,1,1,1,1,1,539.2644
Female,Grade 10,1,1,1,1,1,1,0,0,509.8573
Female,Grade 10,0,0,1,1,1,1,1,0,457.6335
Female,Grade 10,1,1,1,1,1,1,1,0,512.4398
Female,Grade 10,1,0,1,1,1,1,0,0,499.4778
Female,Grade 10,0,0,1,1,1,1,1,1,490.852
Female,Grade 10,1,1,1,1,1,1,0,1,463.0504
Male,Grade 10,1,1,1,1,1,1,0,1,497.6353
Male,Grade 10,1,1,1,1,1,1,0,0,487.6642
Male,Grade 10,1,1,1,1,1,1,1,0,524.5734
Male,Grade 10,1,1,1,1,1,1,1,0,469.1104
Male,Grade 10,0,0,1,1,1,1,0,0,502.2643
Male,Grade 10,1,1,1,1,0,1,0,1,502.9725
Male,Grade 10,1,1,1,1,1,1,1,1,536.5231
Male,Grade 10,1,1,1,1,1,1,1,1,494.8884
Male,Grade 10,1,1,1,1,1,0,0,0,511.6501
Male,Grade 10,1,1,1,1,1,1,0,0,523.9398
Male,Grade 10,1,1,0,0,0,1,1,0,513.3827
Male,Grade 10,1,0,0,0,1,1,1,0,516.2794
Male,Grade 10,0,0,1,0,1,1,0,0,444.104
Male,Grade 10,0,1,1,1,1,1,1,0,466.8419
Male,Grade 10,1,1,1,1,1,1,1,0,490.6854
Female,Grade 9,1,1,NA,1,1,1,NA,NA,346.7235
Male,Grade 9,0,0,0,1,1,0,1,0,387.6679
Male,Grade 9,1,1,1,1,1,1,1,1,284.0965
Male,Grade 9,1,1,1,1,1,1,0,0,458.6257
Male,Grade 9,NA,1,1,1,1,1,1,1,347.3349
Male,Grade 9,1,0,1,1,1,1,0,1,316.7527
Male,Grade 9,1,1,1,1,1,1,1,1,450.5143
Male,Grade 9,1,1,1,1,1,1,1,0,358.2121
Male,Grade 9,1,1,1,1,1,1,1,1,426.4241
Male,Grade 9,1,1,1,1,1,1,1,1,421.2421
Male,Grade 9,1,1,1,1,1,1,1,1,410.6918
Male,Grade 9,0,0,1,1,1,1,0,0,319.5631
Male,Grade 9,1,1,1,1,1,1,1,1,508.4542
Female,Grade 10,1,1,1,1,1,1,0,0,428.0515
Female,Grade 10,1,0,1,0,0,1,0,0,407.2042
Female,Grade 10,0,1,1,1,0,0,1,0,417.3358
Male,Grade 10,1,1,1,0,1,1,0,0,478.4572
Male,Grade 10,0,0,1,0,1,0,1,1,448.4828
Male,Grade 10,1,1,1,1,1,1,1,1,381.607
Male,Grade 10,1,0,1,1,1,0,0,0,374.8049
Male,Grade 10,1,1,0,1,1,1,0,1,441.252
Male,Grade 10,1,1,1,1,1,1,1,0,433.8619
Male,Grade 10,0,0,1,1,1,1,1,1,433.2661
Male,Grade 10,1,1,0,1,1,1,1,0,490.7529
Male,Grade 10,1,1,1,0,1,1,1,0,394.6992
Male,Grade 10,0,0,1,1,1,0,1,0,409.9909
Male,Grade 10,0,0,1,1,1,1,1,0,375.1646
Male,Grade 10,1,1,1,1,1,1,0,0,370.0364
Male,Grade 10,0,1,0,1,0,1,0,0,431.6711
Male,Grade 10,0,1,0,0,1,0,0,0,439.5858
Male,Grade 10,0,1,1,1,1,1,1,1,348.8895
Female,Grade 8,0,0,0,1,1,0,0,0,320.0204
Male,Grade 9,0,0,0,1,0,0,0,0,316.0372
Male,Grade 9,0,0,0,0,1,1,0,0,429.1641
Male,Grade 9,0,0,0,0,0,0,0,0,197.3476
Male,Grade 9,0,0,1,0,1,0,0,0,334.0371
Male,Grade 9,1,0,0,0,0,0,0,0,273.5314
Male,Grade 9,0,0,0,0,0,0,0,0,409.341
Male,Grade 10,1,0,0,0,0,0,1,0,354.0762
Male,Grade 10,0,0,1,1,1,1,0,1,381.1202
Male,Grade 10,1,1,1,1,1,0,0,0,398.3804
Male,Grade 10,0,0,0,0,0,0,0,0,410.9349
Male,Grade 10,1,1,1,1,1,1,1,1,305.1071
Male,Grade 10,0,0,1,0,0,1,0,0,386.2673
Male,Grade 10,0,0,0,0,1,0,0,0,379.6758
Male,Grade 10,1,1,1,0,1,0,0,1,331.2241
Male,Grade 10,1,1,1,0,1,1,1,1,352.1437
Male,Grade 11,0,0,0,0,0,0,0,0,356.1967
Female,Grade 10,1,1,1,1,1,1,1,1,568.2136
Female,Grade 10,0,1,1,1,1,1,0,1,471.263
Female,Grade 10,1,1,1,1,1,1,0,0,484.7955
Female,Grade 10,1,1,1,1,1,1,0,0,483.9207
Male,Grade 10,1,1,0,0,0,0,0,0,463.7882
Male,Grade 10,0,0,1,1,1,1,1,0,461.7141
Male,Grade 10,1,1,1,1,1,1,1,0,516.9694
Male,Grade 10,1,1,1,0,1,1,1,1,488.6976
Male,Grade 10,0,1,1,1,1,1,1,1,471.0647
Male,Grade 10,1,1,1,1,1,1,1,1,567.0059
Male,Grade 10,1,1,1,0,1,1,1,0,490.8464
Male,Grade 10,1,1,1,1,0,1,1,0,565.0248
Male,Grade 10,1,1,1,1,1,1,1,0,477.6327
Male,Grade 10,1,1,1,1,1,1,1,0,477.0954
Male,Grade 10,1,1,1,1,1,1,1,0,553.2931
Male,Grade 10,1,1,1,0,1,1,0,1,509.8441
Male,Grade 10,1,1,1,1,1,1,1,1,533.707
Male,Grade 10,1,1,1,0,1,1,1,0,409.3268
Male,Grade 10,1,1,1,1,1,1,1,0,315.3789
Male,Grade 10,1,1,1,0,1,1,1,0,471.7674
Male,Grade 10,1,1,1,1,1,1,0,0,385.3059
Male,Grade 10,0,1,1,1,1,1,0,0,415.8536
Male,Grade 10,0,0,1,0,0,1,0,1,387.471
Male,Grade 10,1,1,1,1,1,0,1,1,501.7454
Male,Grade 10,1,1,1,1,1,1,1,1,458.5723
Male,Grade 10,1,1,1,1,1,1,0,0,495.0813
Male,Grade 10,1,0,1,1,1,1,0,0,431.3248
Male,Grade 10,0,1,1,1,1,0,0,0,436.3084
Male,Grade 10,1,1,1,0,1,1,1,1,379.9589
Male,Grade 10,1,1,1,0,1,0,0,0,434.6676
Male,Grade 10,0,0,0,0,1,0,1,1,412.9975
Male,Grade 10,1,1,1,1,1,1,0,0,415.1098
Male,Grade 10,1,1,1,1,1,NA,1,NA,461.1816
Male,Grade 10,0,0,1,1,0,1,1,1,417.9399
Male,Grade 10,1,1,1,0,1,1,1,0,445.415
Male,Grade 10,1,1,1,1,1,1,1,0,484.5972
Male,Grade 10,0,0,1,1,1,1,0,0,455.3707
Male,Grade 10,1,1,1,1,1,1,0,1,521.8361
Male,Grade 10,1,1,1,1,0,1,0,1,445.3116
Male,Grade 10,1,1,1,1,1,1,0,1,473.9069
Male,Grade 10,1,1,1,1,1,1,0,1,501.6983
Female,Grade 9,0,NA,1,1,1,1,1,1,422.9749
Male,Grade 9,0,1,1,1,1,1,1,0,299.9343
Male,Grade 9,1,1,1,1,1,1,0,0,418.3757
Female,Grade 10,1,1,1,0,1,1,1,1,399.9621
Female,Grade 10,1,1,1,1,1,0,1,0,416.0121
Female,Grade 10,1,1,1,1,1,1,1,1,479.5722
Female,Grade 10,1,1,1,1,1,0,0,1,421.8206
Female,Grade 10,1,0,1,0,0,0,0,0,476.1148
Female,Grade 10,1,1,1,0,0,1,0,0,474.0647
Female,Grade 10,1,1,0,1,0,1,1,1,381.0131
Female,Grade 10,0,1,1,0,0,1,0,0,492.9477
Female,Grade 10,1,1,1,1,1,1,1,1,467.9981
Female,Grade 10,1,1,1,1,1,0,0,0,417.3646
Female,Grade 10,0,0,1,1,1,1,1,0,340.7278
Female,Grade 10,0,1,0,0,0,1,0,0,403.7847
Female,Grade 10,1,1,1,1,1,1,1,1,418.2146
Female,Grade 10,1,1,1,1,1,1,0,0,470.2904
Female,Grade 10,1,1,1,0,0,1,0,0,452.6468
Female,Grade 10,1,1,1,1,1,1,1,0,432.8209
Female,Grade 10,1,1,1,1,1,1,1,1,397.9823
Female,Grade 10,0,1,1,1,1,1,0,0,478.4167
Female,Grade 10,1,1,1,1,1,1,1,0,518.7698
Male,Grade 10,1,1,1,1,1,1,1,0,365.3214
Male,Grade 10,1,0,1,1,1,1,0,0,472.0388
Male,Grade 10,1,1,1,0,0,1,0,0,425.8837
Male,Grade 10,1,1,1,1,1,1,0,0,313.1162
Male,Grade 10,1,1,0,1,1,1,1,1,420.1327
Male,Grade 10,1,1,1,0,1,0,0,0,404.0249
Male,Grade 10,1,1,1,1,1,1,1,1,399.8862
Male,Grade 10,1,1,1,0,1,1,1,1,442.6158
Male,Grade 10,1,1,1,0,1,1,1,1,484.6052
Male,Grade 10,1,0,1,1,1,1,0,0,469.654
Male,Grade 10,1,1,1,0,1,1,1,1,451.4504
Male,Grade 8,1,1,0,0,1,1,NA,NA,213.0331
Male,Grade 8,1,1,1,0,1,1,1,1,336.6755
Male,Grade 9,1,1,1,1,1,1,1,1,360.7467
Male,Grade 9,0,0,0,0,0,1,1,0,377.0432
Male,Grade 9,1,1,1,0,1,1,1,1,280.218
Male,Grade 9,1,1,1,1,1,1,0,0,350.9388
Male,Grade 10,0,0,0,0,0,0,0,0,360.5311
Female,Grade 9,0,0,1,0,1,1,0,1,316.716
Female,Grade 9,0,0,0,0,1,1,0,0,369.0809
Male,Grade 10,1,1,1,1,1,1,1,0,403.3233
Male,Grade 10,0,0,0,0,0,1,0,0,383.5086
Male,Grade 10,0,0,0,0,0,0,0,0,313.6858
Male,Grade 10,1,0,0,0,0,0,0,0,395.2551
Male,Grade 10,1,1,1,1,1,1,1,1,375.9407
Male,Grade 10,1,1,1,1,1,1,0,1,361.0083
Male,Grade 10,1,1,0,0,0,1,0,1,350.3494
Male,Grade 10,0,0,0,0,0,1,1,1,371.4086
Male,Grade 10,0,1,0,0,0,0,0,0,400.3377
Female,Grade 10,NA,NA,NA,NA,NA,NA,NA,NA,376.0721
Male,Grade 10,1,1,1,1,1,0,1,0,245.6293
Female,Grade 10,1,1,0,1,1,1,1,0,423.9024
Female,Grade 10,0,1,0,0,0,0,0,0,450.1944
Female,Grade 10,1,0,1,1,1,1,1,1,379.6897
Female,Grade 10,1,1,1,0,1,0,0,0,370.2408
Female,Grade 10,0,0,1,1,1,1,0,0,326.2208
Female,Grade 10,0,0,0,0,0,0,0,0,353.0549
Female,Grade 10,1,1,0,0,1,1,0,0,404.4069
Female,Grade 10,1,1,1,1,1,1,1,0,379.7746
Female,Grade 10,0,0,1,0,1,0,0,0,408.2656
Female,Grade 10,1,1,0,0,1,1,0,1,388.5705
Female,Grade 10,1,1,1,0,1,1,0,0,373.3385
Female,Grade 10,1,1,0,0,1,1,0,0,350.6222
Male,Grade 11,1,1,1,1,1,0,1,1,368.3337
Male,Grade 9,0,0,0,0,0,0,0,0,409.8599
Male,Grade 9,0,0,1,0,1,1,0,1,304.0953
Male,Grade 9,1,1,1,1,1,1,1,0,304.8264
Male,Grade 9,0,1,0,0,1,1,0,0,321.33
Male,Grade 9,1,0,1,1,1,1,1,1,299.2205
Male,Grade 9,0,0,0,0,0,1,1,0,366.0801
Male,Grade 9,1,1,0,0,0,0,0,0,364.2557
Male,Grade 10,1,1,0,1,1,1,0,0,347.1627
Male,Grade 10,0,1,1,1,0,1,0,0,368.7783
Male,Grade 10,1,0,1,1,1,1,1,0,424.7016
Male,Grade 10,1,1,1,1,1,1,0,0,393.5959
Male,Grade 10,0,1,1,1,1,1,1,1,442.6234
Male,Grade 10,1,1,1,1,1,1,1,1,475.5008
Male,Grade 10,1,1,1,1,0,1,0,0,371.7185
Male,Grade 10,1,0,0,0,1,1,1,1,352.7327
Male,Grade 10,1,1,0,0,1,1,1,0,480.0402
Male,Grade 10,1,1,1,0,0,1,0,0,459.6932
Male,Grade 10,0,1,1,1,1,1,0,0,399.0841
Male,Grade 10,1,1,1,1,1,1,NA,NA,358.4726
Male,Grade 10,1,1,1,1,1,1,0,1,378.4396
Male,Grade 10,0,0,0,1,1,1,0,0,453.8774
Male,Grade 10,1,1,1,1,1,1,0,1,394.8729
Male,Grade 10,0,0,1,0,0,1,1,0,293.8742
Male,Grade 10,1,0,1,1,1,1,0,0,385.3677
Male,Grade 10,0,0,0,0,0,0,0,0,484.5278
Male,Grade 10,1,1,0,0,1,1,0,0,426.5466
Male,Grade 10,0,1,0,0,1,1,0,0,409.6399
Male,Grade 10,1,1,1,1,1,1,1,1,465.4325
Female,Grade 11,1,1,1,1,1,1,1,0,447.1566
Female,Grade 11,1,1,1,1,1,1,0,1,427.1001
Female,Grade 11,1,0,1,0,1,1,0,0,426.2962
Male,Grade 7,0,0,0,0,0,0,0,0,313.6951
Male,Grade 8,0,0,1,1,1,1,0,0,368.6124
Male,Grade 8,1,1,1,0,1,1,0,0,299.386
Male,Grade 8,0,0,0,0,1,0,0,0,446.5551
Female,Grade 9,0,0,0,0,0,1,0,0,460.4149
Female,Grade 9,1,1,0,1,0,1,0,1,305.3039
Female,Grade 9,0,0,1,1,0,1,0,0,362.8858
Female,Grade 9,1,1,1,1,1,1,1,1,296.2513
Male,Grade 9,1,1,1,1,1,0,0,0,467.8926
Male,Grade 9,1,1,1,1,0,1,1,0,369.766
Male,Grade 9,1,1,1,1,1,0,0,0,453.229
Male,Grade 9,1,1,1,0,1,1,0,1,363.3245
Female,Grade 10,1,1,1,1,1,1,0,0,387.791
Female,Grade 10,1,1,1,1,1,1,1,1,481.604
Female,Grade 10,0,1,1,0,1,1,0,0,433.8548
Female,Grade 10,1,1,1,1,1,1,1,1,397.464
Female,Grade 10,1,1,0,0,1,1,0,1,413.4802
Female,Grade 10,1,1,1,1,1,1,0,0,477.454
Female,Grade 10,0,1,1,1,1,1,0,1,414.4828
Female,Grade 10,1,1,1,1,1,1,0,1,468.8251
Female,Grade 10,1,1,1,1,1,1,0,1,333.8532
Female,Grade 10,1,1,1,1,1,1,0,0,417.7892
Female,Grade 10,1,1,1,1,1,1,1,1,292.8681
Male,Grade 10,NA,NA,NA,NA,NA,NA,NA,NA,432.1414
Male,Grade 10,1,1,1,1,1,1,1,1,373.8742
Male,Grade 10,1,1,1,1,1,1,0,0,445.8402
Male,Grade 10,1,1,1,1,1,1,1,0,444.5389
Male,Grade 10,1,1,1,1,1,0,0,1,394.0432
Male,Grade 10,1,1,1,NA,1,1,1,0,372.7885
Male,Grade 10,0,1,1,1,1,1,0,1,532.3929
Male,Grade 10,1,1,1,1,1,1,0,0,479.3914
Male,Grade 10,1,1,1,1,1,1,1,1,431.4885
Male,Grade 10,1,1,1,1,1,1,0,1,457.3078
Male,Grade 10,1,1,0,0,0,0,1,0,475.8757
Male,Grade 10,0,0,0,1,1,1,1,0,401.4226
Male,Grade 10,1,1,1,1,1,1,1,1,426.7678
Male,Grade 10,1,0,1,0,1,0,0,0,347.4194
Male,Grade 10,1,1,1,1,1,1,1,1,297.3678
Male,Grade 10,1,1,1,1,1,1,0,1,393.0049
Female,Grade 9,0,0,0,0,0,0,0,0,387.9266
Female,Grade 9,0,0,0,0,1,1,0,0,440.6888
Female,Grade 9,1,1,1,1,1,1,1,1,391.5625
Female,Grade 9,0,0,1,0,1,0,0,0,402.805
Female,Grade 9,NA,NA,NA,1,1,1,NA,NA,344.2372
Female,Grade 9,1,0,1,0,1,0,0,0,355.9693
Female,Grade 9,0,0,0,0,1,0,0,0,362.724
Female,Grade 10,1,NA,1,1,1,NA,NA,NA,426.4928
Female,Grade 10,1,1,1,1,1,1,1,0,515.678
Female,Grade 10,0,0,0,0,1,0,0,0,420.2097
